iteration,fitness,time,cost
1,186.92614508956189,290.2345361791238,83.61775399999999
10,186.92614508956189,290.2345361791238,83.61775399999999
20,178.7669848338781,277.65379966775623,79.88016999999996
30,172.85770281318227,266.1518316263646,79.56357399999996
40,163.48659553640204,251.28199707280407,75.69119399999997
50,163.48659553640204,251.28199707280407,75.69119399999997
60,157.52448791839223,243.42159583678446,71.62737999999997
70,151.52329321438737,234.05168642877476,68.99489999999997
80,148.6342677456395,226.34668749127903,70.92184799999997
90,142.75428254231568,218.42344908463141,67.08511599999996
100,137.4931089197293,212.0093998394586,62.976817999999994
110,137.4931089197293,212.0093998394586,62.976817999999994
120,134.8696642471798,205.1828384943596,64.55649
130,132.28721776823517,201.23427553647036,63.34015999999998
140,131.3255735130104,202.73186102602077,59.919286000000014
150,129.1654243490079,194.9490666980158,63.381782
160,126.8140196516927,192.8049093033854,60.82313000000001
170,125.7030959680754,190.0709659361508,61.335226
180,124.30416600551457,189.89258801102915,58.715744
190,124.17169900551463,188.96783801102922,59.37556000000002
200,123.8590920055146,188.04908801102917,59.66909600000002
210,123.83480700551459,188.47268801102916,59.19692600000001
220,123.58364800551459,188.28228801102915,58.88500800000003
230,123.58364800551459,188.28228801102915,58.88500800000003
240,123.52214300551458,188.08413801102915,58.96014800000001
250,123.52214300551458,188.08413801102915,58.96014800000001
260,123.34162888183639,187.23260976367277,59.45064800000001
270,123.34162888183639,187.23260976367277,59.45064800000001
280,123.34162888183639,187.23260976367277,59.45064800000001
290,123.27033298455368,186.90191796910736,59.63874800000001
300,123.27033298455368,186.90191796910736,59.63874800000001
310,123.27033298455368,186.90191796910736,59.63874800000001
320,123.27033298455368,186.90191796910736,59.63874800000001
330,123.27033298455368,186.90191796910736,59.63874800000001
340,123.27033298455368,186.90191796910736,59.63874800000001
350,123.27033298455368,186.90191796910736,59.63874800000001
360,123.27033298455368,186.90191796910736,59.63874800000001
370,123.27033298455368,186.90191796910736,59.63874800000001
380,123.27033298455368,186.90191796910736,59.63874800000001
390,123.27033298455368,186.90191796910736,59.63874800000001
400,123.27033298455368,186.90191796910736,59.63874800000001
410,123.27033298455368,186.90191796910736,59.63874800000001
420,123.27033298455368,186.90191796910736,59.63874800000001
430,123.27033298455368,186.90191796910736,59.63874800000001
440,123.27033298455368,186.90191796910736,59.63874800000001
450,123.27033298455368,186.90191796910736,59.63874800000001
460,123.27033298455368,186.90191796910736,59.63874800000001
470,123.27033298455368,186.90191796910736,59.63874800000001
480,123.27033298455368,186.90191796910736,59.63874800000001
490,123.27033298455368,186.90191796910736,59.63874800000001
500,123.27033298455368,186.90191796910736,59.63874800000001
510,123.27033298455368,186.90191796910736,59.63874800000001
520,123.27033298455368,186.90191796910736,59.63874800000001
530,123.27033298455368,186.90191796910736,59.63874800000001
540,123.27033298455368,186.90191796910736,59.63874800000001
550,123.27033298455368,186.90191796910736,59.63874800000001
560,123.27033298455368,186.90191796910736,59.63874800000001
570,123.27033298455368,186.90191796910736,59.63874800000001
580,123.27033298455368,186.90191796910736,59.63874800000001
590,123.27033298455368,186.90191796910736,59.63874800000001
600,123.27033298455368,186.90191796910736,59.63874800000001
610,123.27033298455368,186.90191796910736,59.63874800000001
620,123.27033298455368,186.90191796910736,59.63874800000001
630,123.27033298455368,186.90191796910736,59.63874800000001
640,123.27033298455368,186.90191796910736,59.63874800000001
650,123.27033298455368,186.90191796910736,59.63874800000001
660,123.27033298455368,186.90191796910736,59.63874800000001
670,123.27033298455368,186.90191796910736,59.63874800000001
680,123.27033298455368,186.90191796910736,59.63874800000001
690,123.27033298455368,186.90191796910736,59.63874800000001
700,123.27033298455368,186.90191796910736,59.63874800000001
710,123.27033298455368,186.90191796910736,59.63874800000001
720,123.27033298455368,186.90191796910736,59.63874800000001
730,123.27033298455368,186.90191796910736,59.63874800000001
740,123.27033298455368,186.90191796910736,59.63874800000001
750,123.27033298455368,186.90191796910736,59.63874800000001
760,123.27033298455368,186.90191796910736,59.63874800000001
770,123.27033298455368,186.90191796910736,59.63874800000001
780,123.27033298455368,186.90191796910736,59.63874800000001
790,123.27033298455368,186.90191796910736,59.63874800000001
800,123.27033298455368,186.90191796910736,59.63874800000001
810,123.27033298455368,186.90191796910736,59.63874800000001
820,123.27033298455368,186.90191796910736,59.63874800000001
830,123.27033298455368,186.90191796910736,59.63874800000001
840,123.27033298455368,186.90191796910736,59.63874800000001
850,123.27033298455368,186.90191796910736,59.63874800000001
860,123.27033298455368,186.90191796910736,59.63874800000001
870,123.27033298455368,186.90191796910736,59.63874800000001
880,123.27033298455368,186.90191796910736,59.63874800000001
890,123.27033298455368,186.90191796910736,59.63874800000001
900,123.27033298455368,186.90191796910736,59.63874800000001
910,123.27033298455368,186.90191796910736,59.63874800000001
920,123.27033298455368,186.90191796910736,59.63874800000001
930,123.27033298455368,186.90191796910736,59.63874800000001
940,123.27033298455368,186.90191796910736,59.63874800000001
950,123.27033298455368,186.90191796910736,59.63874800000001
960,123.27033298455368,186.90191796910736,59.63874800000001
970,123.27033298455368,186.90191796910736,59.63874800000001
980,123.27033298455368,186.90191796910736,59.63874800000001
990,123.27033298455368,186.90191796910736,59.63874800000001
1000,123.27033298455368,186.90191796910736,59.63874800000001
1010,123.27033298455368,186.90191796910736,59.63874800000001
1020,123.27033298455368,186.90191796910736,59.63874800000001
1030,123.27033298455368,186.90191796910736,59.63874800000001
1040,123.27033298455368,186.90191796910736,59.63874800000001
1050,123.27033298455368,186.90191796910736,59.63874800000001
1060,123.27033298455368,186.90191796910736,59.63874800000001
1070,123.27033298455368,186.90191796910736,59.63874800000001
1080,123.27033298455368,186.90191796910736,59.63874800000001
1090,123.27033298455368,186.90191796910736,59.63874800000001
1100,123.27033298455368,186.90191796910736,59.63874800000001
1110,123.27033298455368,186.90191796910736,59.63874800000001
1120,123.27033298455368,186.90191796910736,59.63874800000001
1130,123.27033298455368,186.90191796910736,59.63874800000001
1140,123.27033298455368,186.90191796910736,59.63874800000001
1150,123.27033298455368,186.90191796910736,59.63874800000001
1160,123.27033298455368,186.90191796910736,59.63874800000001
1170,123.27033298455368,186.90191796910736,59.63874800000001
1180,123.27033298455368,186.90191796910736,59.63874800000001
1190,123.27033298455368,186.90191796910736,59.63874800000001
1200,123.27033298455368,186.90191796910736,59.63874800000001
1210,123.27033298455368,186.90191796910736,59.63874800000001
1220,123.27033298455368,186.90191796910736,59.63874800000001
1230,123.27033298455368,186.90191796910736,59.63874800000001
1240,123.27033298455368,186.90191796910736,59.63874800000001
1250,123.27033298455368,186.90191796910736,59.63874800000001
1260,123.27033298455368,186.90191796910736,59.63874800000001
1270,123.27033298455368,186.90191796910736,59.63874800000001
1280,123.27033298455368,186.90191796910736,59.63874800000001
1290,123.27033298455368,186.90191796910736,59.63874800000001
1300,123.27033298455368,186.90191796910736,59.63874800000001
1310,123.27033298455368,186.90191796910736,59.63874800000001
1320,123.27033298455368,186.90191796910736,59.63874800000001
1330,123.27033298455368,186.90191796910736,59.63874800000001
1340,123.27033298455368,186.90191796910736,59.63874800000001
1350,123.27033298455368,186.90191796910736,59.63874800000001
1360,123.27033298455368,186.90191796910736,59.63874800000001
1370,123.27033298455368,186.90191796910736,59.63874800000001
1380,123.27033298455368,186.90191796910736,59.63874800000001
1390,123.27033298455368,186.90191796910736,59.63874800000001
1400,123.27033298455368,186.90191796910736,59.63874800000001
1410,123.27033298455368,186.90191796910736,59.63874800000001
1420,123.27033298455368,186.90191796910736,59.63874800000001
1430,123.27033298455368,186.90191796910736,59.63874800000001
1440,123.27033298455368,186.90191796910736,59.63874800000001
1450,123.27033298455368,186.90191796910736,59.63874800000001
1460,123.27033298455368,186.90191796910736,59.63874800000001
1470,123.27033298455368,186.90191796910736,59.63874800000001
1480,123.27033298455368,186.90191796910736,59.63874800000001
1490,123.27033298455368,186.90191796910736,59.63874800000001
1500,123.27033298455368,186.90191796910736,59.63874800000001
1510,123.27033298455368,186.90191796910736,59.63874800000001
1520,123.27033298455368,186.90191796910736,59.63874800000001
1530,123.27033298455368,186.90191796910736,59.63874800000001
1540,123.27033298455368,186.90191796910736,59.63874800000001
1550,123.27033298455368,186.90191796910736,59.63874800000001
1560,123.27033298455368,186.90191796910736,59.63874800000001
1570,123.27033298455368,186.90191796910736,59.63874800000001
1580,123.27033298455368,186.90191796910736,59.63874800000001
1590,123.27033298455368,186.90191796910736,59.63874800000001
1600,123.27033298455368,186.90191796910736,59.63874800000001
1610,123.27033298455368,186.90191796910736,59.63874800000001
1620,123.27033298455368,186.90191796910736,59.63874800000001
1630,123.27033298455368,186.90191796910736,59.63874800000001
1640,123.27033298455368,186.90191796910736,59.63874800000001
1650,123.27033298455368,186.90191796910736,59.63874800000001
1660,123.27033298455368,186.90191796910736,59.63874800000001
1670,123.27033298455368,186.90191796910736,59.63874800000001
1680,123.27033298455368,186.90191796910736,59.63874800000001
1690,123.27033298455368,186.90191796910736,59.63874800000001
1700,123.27033298455368,186.90191796910736,59.63874800000001
1710,123.27033298455368,186.90191796910736,59.63874800000001
1720,123.27033298455368,186.90191796910736,59.63874800000001
1730,123.27033298455368,186.90191796910736,59.63874800000001
1740,123.27033298455368,186.90191796910736,59.63874800000001
1750,123.27033298455368,186.90191796910736,59.63874800000001
1760,123.27033298455368,186.90191796910736,59.63874800000001
1770,123.27033298455368,186.90191796910736,59.63874800000001
1780,123.27033298455368,186.90191796910736,59.63874800000001
1790,123.27033298455368,186.90191796910736,59.63874800000001
1800,123.27033298455368,186.90191796910736,59.63874800000001
1810,123.27033298455368,186.90191796910736,59.63874800000001
1820,123.27033298455368,186.90191796910736,59.63874800000001
1830,123.27033298455368,186.90191796910736,59.63874800000001
1840,123.27033298455368,186.90191796910736,59.63874800000001
1850,123.27033298455368,186.90191796910736,59.63874800000001
1860,123.27033298455368,186.90191796910736,59.63874800000001
1870,123.27033298455368,186.90191796910736,59.63874800000001
1880,123.27033298455368,186.90191796910736,59.63874800000001
1890,123.27033298455368,186.90191796910736,59.63874800000001
1900,123.27033298455368,186.90191796910736,59.63874800000001
1910,123.27033298455368,186.90191796910736,59.63874800000001
1920,123.27033298455368,186.90191796910736,59.63874800000001
1930,123.27033298455368,186.90191796910736,59.63874800000001
1940,123.27033298455368,186.90191796910736,59.63874800000001
1950,123.27033298455368,186.90191796910736,59.63874800000001
1960,123.27033298455368,186.90191796910736,59.63874800000001
