index,time,cost,value
499,413.19666666666717,55.59999999999995,234.39833333333357
499,412.0333333333327,56.49999999999995,234.2666666666663
499,412.0333333333327,56.49999999999995,234.2666666666663
499,412.0333333333327,56.49999999999995,234.2666666666663
499,412.0333333333327,56.49999999999995,234.2666666666663
499,412.0400000000009,54.799999999999955,233.4200000000004
499,410.44999999999936,55.99999999999995,233.22499999999965
499,410.44999999999936,55.99999999999995,233.22499999999965
499,410.44999999999936,55.99999999999995,233.22499999999965
499,410.44999999999936,55.99999999999995,233.22499999999965
499,410.44999999999936,55.99999999999995,233.22499999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,409.69999999999936,56.49999999999995,233.09999999999965
499,411.2900000000009,54.799999999999955,233.0450000000004
499,411.2900000000009,54.799999999999955,233.0450000000004
499,410.8099999999998,55.19999999999995,233.00499999999985
499,410.8099999999998,55.19999999999995,233.00499999999985
499,410.8099999999998,55.19999999999995,233.00499999999985
499,410.8099999999998,55.19999999999995,233.00499999999985
499,410.8099999999998,55.19999999999995,233.00499999999985
499,410.0599999999998,55.69999999999995,232.87999999999985
499,410.0599999999998,55.69999999999995,232.87999999999985
499,410.0599999999998,55.19999999999995,232.62999999999985
499,410.0599999999998,55.19999999999995,232.62999999999985
499,410.0599999999998,55.19999999999995,232.62999999999985
499,410.0599999999998,55.19999999999995,232.62999999999985
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,409.03000000000054,56.09999999999995,232.56500000000025
499,408.19999999999936,56.49999999999995,232.34999999999965
499,408.19999999999936,56.49999999999995,232.34999999999965
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
499,409.03000000000054,55.59999999999995,232.31500000000025
