iteration,fitness,time,cost
1040,113.64906422751152,170.52119245502303,56.776936000000006
1050,113.64716587395897,170.41194374791795,56.88238799999999
1060,113.51259087395897,169.88814374791795,57.137038000000004
1070,113.48373754561719,169.64593709123437,57.321538000000004
1080,113.48252345605047,170.07640891210093,56.88863800000001
1090,113.48252345605047,170.07640891210093,56.88863800000001
1100,113.48252345605047,170.07640891210093,56.88863800000001
1110,113.47618287395898,170.72054374791793,56.23182200000001
1120,113.39245287395897,170.29324374791793,56.491662000000005
1130,113.19299487395898,169.68874374791795,56.697246
1140,113.17743545605047,170.18120891210094,56.173662
1150,113.16292745605048,169.87700891210096,56.448846
1160,113.05243095692259,169.8368479138452,56.268014
1170,113.01446565643525,170.2077573128705,55.821174
1180,112.93962265643526,170.2547573128705,55.624488
1190,112.93962265643526,170.2547573128705,55.624488
1200,112.78664714047854,168.62153228095707,56.951761999999995
1210,112.74485495692264,168.97084791384526,56.518862
1220,112.74485495692264,168.97084791384526,56.518862
1230,112.68620895692263,169.43054791384526,55.941869999999994
1240,112.68620895692263,169.43054791384526,55.941869999999994
1250,112.59338986346738,169.78758172693477,55.399197999999984
1260,112.57049298283032,169.83088796566065,55.31009799999998
1270,112.41319429689972,169.09089059379946,55.735497999999986
1280,112.40116544992635,169.1640328998527,55.63829799999999
1290,112.399379822417,168.72756164483403,56.07119799999999
1300,112.399379822417,168.72756164483403,56.07119799999999
1310,112.399379822417,168.72756164483403,56.07119799999999
1320,112.399379822417,168.72756164483403,56.07119799999999
1330,112.399379822417,168.72756164483403,56.07119799999999
1340,112.399379822417,168.72756164483403,56.07119799999999
1350,112.399379822417,168.72756164483403,56.07119799999999
1360,112.399379822417,168.72756164483403,56.07119799999999
1370,112.399379822417,168.72756164483403,56.07119799999999
1380,112.39690348602076,169.18520897204155,55.608597999999986
1390,112.07899685323338,169.1433357064668,55.01465799999998
1400,112.07899685323338,169.1433357064668,55.01465799999998
1410,112.07478852836057,169.14571905672116,55.00385799999999
1420,111.84885652836059,168.2955190567212,55.40219399999999
1430,111.84172853783011,168.96714907566025,54.716307999999984
1440,111.71421352836056,168.24951905672114,55.178907999999986
1450,111.71421352836056,168.24951905672114,55.178907999999986
1460,111.71421352836056,168.24951905672114,55.178907999999986
1470,111.67559065054648,168.210029301093,55.141151999999984
1480,111.52654065054648,168.73577930109298,54.317301999999984
1490,111.44726902036709,169.0199460407342,53.874591999999986
1500,111.35588565054648,168.363779301093,54.347991999999984
1510,111.35588565054648,168.363779301093,54.347991999999984
1520,111.35588565054648,168.363779301093,54.347991999999984
1530,111.35588565054648,168.363779301093,54.347991999999984
1540,111.35588565054648,168.363779301093,54.347991999999984
1550,111.35588565054648,168.363779301093,54.347991999999984
1560,111.35588565054648,168.363779301093,54.347991999999984
1570,111.21895099324402,168.38244998648807,54.05545199999998
1580,111.21895099324402,168.38244998648807,54.05545199999998
1590,111.20256522587677,168.41177845175355,53.99335199999998
1600,111.20256522587677,168.41177845175355,53.99335199999998
1610,111.20256522587677,168.41177845175355,53.99335199999998
1620,111.20256522587677,168.41177845175355,53.99335199999998
1630,111.20256522587677,168.41177845175355,53.99335199999998
1640,111.20256522587677,168.41177845175355,53.99335199999998
1650,111.20256522587677,168.41177845175355,53.99335199999998
1660,111.20256522587677,168.41177845175355,53.99335199999998
1670,111.13924065692333,167.30047731384667,54.97800399999999
1680,111.13924065692333,167.30047731384667,54.97800399999999
1690,111.09561265692332,167.59807731384666,54.593147999999985
1700,111.09561265692332,167.59807731384666,54.593147999999985
1710,111.09561265692332,167.59807731384666,54.593147999999985
1720,111.09561265692332,167.59807731384666,54.593147999999985
1730,111.09561265692332,167.59807731384666,54.593147999999985
1740,111.09561265692332,167.59807731384666,54.593147999999985
1750,111.09561265692332,167.59807731384666,54.593147999999985
1760,111.09561265692332,167.59807731384666,54.593147999999985
1770,111.09561265692332,167.59807731384666,54.593147999999985
1780,111.09561265692332,167.59807731384666,54.593147999999985
1790,111.09561265692332,167.59807731384666,54.593147999999985
1800,111.09561265692332,167.59807731384666,54.593147999999985
1810,111.09561265692332,167.59807731384666,54.593147999999985
1820,111.09561265692332,167.59807731384666,54.593147999999985
1830,111.09561265692332,167.59807731384666,54.593147999999985
1840,111.09561265692332,167.59807731384666,54.593147999999985
1850,111.09561265692332,167.59807731384666,54.593147999999985
1860,111.09561265692332,167.59807731384666,54.593147999999985
1870,111.09561265692332,167.59807731384666,54.593147999999985
1880,111.09561265692332,167.59807731384666,54.593147999999985
1890,111.09561265692332,167.59807731384666,54.593147999999985
1900,111.09561265692332,167.59807731384666,54.593147999999985
1910,111.09561265692332,167.59807731384666,54.593147999999985
1920,111.09561265692332,167.59807731384666,54.593147999999985
1930,111.09561265692332,167.59807731384666,54.593147999999985
1940,111.09561265692332,167.59807731384666,54.593147999999985
1950,111.09561265692332,167.59807731384666,54.593147999999985
1960,111.09561265692332,167.59807731384666,54.593147999999985
1970,111.09561265692332,167.59807731384666,54.593147999999985
1980,111.09561265692332,167.59807731384666,54.593147999999985
1990,111.09561265692332,167.59807731384666,54.593147999999985
2000,111.09561265692332,167.59807731384666,54.593147999999985
