times,30.151408195495605
cloud,22
server,10
mvn,28
time,158.17543762466286,148.50303040941904,145.41107217538547,143.77220555181086,143.77220555181086,143.77220555181086,132.9648307641913,133.73774805684334,126.91428708813227,126.91428708813227,126.91428708813227,124.48035911403473,113.26249149637442,113.26249149637442,110.07944180725428,110.07944180725428,107.51691486283681,107.51691486283681,105.68563259516732,105.68563259516732,99.61782985270041,99.61782985270041,97.72460924200045,96.8319913448909,96.8319913448909,95.22742720814958,95.61392669464593,93.9785985653623,93.9538578972008,93.9538578972008,92.6703083556154,92.6703083556154,92.3678008455694,92.3678008455694,92.06008351042661,90.14611889888279,90.14611889888279,90.14611889888279,90.14611889888279,90.14611889888279,90.14611889888279,90.14611889888279,89.48897666926234,88.58743563008028,88.58743563008028,88.58743563008028,88.58743563008028,88.58743563008028,87.72904536546194,87.72904536546194,86.47851896341362,86.47851896341362,85.48102139414576,85.48102139414576,85.48102139414576,85.48102139414576,85.37038847825181,84.8566488980415,83.927954088946,82.87678742227934,82.87678742227934,82.661954088946,82.42712450877805,82.42712450877805,82.04312450877805,82.04312450877805,82.04312450877805,81.9214578421114,81.9214578421114,81.9214578421114,81.33745784211139,81.33745784211139,81.33745784211139,81.33745784211139,81.33745784211139,81.33745784211139,81.33745784211139,81.01245784211137,80.75968661379373,80.75968661379373,80.75968661379373,80.75968661379373,80.99779987171857,80.2709563470118,80.22013968263714,80.1433909128268,79.78893661379374,80.31695562022794,79.30020634701181,79.36105634930381,78.9739079346856,78.9739079346856,78.9739079346856,78.9739079346856,78.9739079346856,78.92983461143477,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.8780547680263,77.97878772895437,77.97878772895437,77.97878772895437,77.51000511389877,77.60978772895437,77.82319942940033,77.702866096067,77.10819942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.73919942940034,76.01638384502058,76.17743656877481,76.17743656877481,76.17743656877481,76.17743656877481,76.17743656877481,76.17743656877481,75.84892739843652,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,75.98413339357117,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,76.07229616899478,75.82247972641855,75.82247972641855,75.61116235022443,75.61116235022443,75.61116235022443,75.61116235022443,75.61116235022443,75.61116235022443,75.61116235022443,75.61116235022443,75.79777269124142,75.79777269124142,75.79777269124142,75.79777269124142,75.79777269124142,75.86724151422816,75.86724151422816,75.86724151422816,75.86724151422816,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.94108885658842,75.50710602457475,75.50710602457475,75.50710602457474,75.50710602457474,75.50710602457474,75.3773269294889,75.3773269294889,75.3773269294889,75.3773269294889,75.3773269294889,75.85142018660484,75.85142018660484,75.85142018660484,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,75.06745586863731,74.97975560554559,74.97975560554559,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.1524989452686,75.02687550312803,75.02687550312803,75.02687550312803,75.02687550312803,75.02687550312803,74.76849894526859,74.76849894526859,74.76849894526859,75.01667853547988,75.01667853547988,75.01667853547988,75.01667853547988,74.38283227860194,74.38283227860194,74.38283227860194,74.38283227860194,74.38283227860194,74.38283227860194,74.40734520214653,74.40734520214653,74.75714541559785,74.75714541559785,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,73.8292959795051,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,74.14502185242992,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,73.90966682927106,
coss,16.234199999999994,16.636699999999998,16.2427,15.295100000000005,15.295100000000005,15.295100000000005,16.3113,14.930400000000002,14.726700000000001,14.726700000000001,14.726700000000001,15.2959,17.1147,17.1147,16.3046,16.3046,17.352,17.352,16.3928,16.3928,17.0989,17.0989,18.045700000000004,16.147500000000004,16.147500000000004,17.5491,16.292200000000005,17.2741,16.726100000000002,16.726100000000002,17.1001,17.1001,16.097300000000008,16.097300000000008,16.178800000000003,16.243600000000004,16.243600000000004,16.243600000000004,16.243600000000004,16.243600000000004,16.243600000000004,16.243600000000004,16.429800000000004,16.193400000000008,16.193400000000008,16.193400000000008,16.193400000000008,16.193400000000008,16.652700000000003,16.652700000000003,16.193400000000008,16.193400000000008,16.361000000000004,16.361000000000004,16.361000000000004,16.361000000000004,16.166500000000003,16.274900000000006,16.116300000000006,16.116300000000006,16.116300000000006,16.116300000000006,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.234100000000005,16.203700000000005,16.203700000000005,16.203700000000005,16.203700000000005,15.919200000000004,16.377700000000004,16.093200000000007,15.958200000000005,16.203700000000005,15.673700000000004,16.377700000000004,16.093200000000007,15.847700000000007,15.847700000000007,15.847700000000007,15.847700000000007,15.847700000000007,15.878200000000007,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,16.057200000000005,15.369900000000005,15.369900000000005,15.369900000000005,15.537400000000002,15.369900000000005,15.1294,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.129400000000004,15.737800000000004,15.437200000000004,15.437200000000004,15.437200000000004,15.437200000000004,15.437200000000004,15.437200000000004,15.576700000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.374200000000002,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.1827,15.339500000000005,15.339500000000005,15.427500000000002,15.427500000000002,15.427500000000002,15.427500000000002,15.427500000000002,15.427500000000002,15.427500000000002,15.427500000000002,15.085000000000004,15.085000000000004,15.085000000000004,15.085000000000004,15.085000000000004,14.801500000000004,14.801500000000004,14.801500000000004,14.801500000000004,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,14.655000000000001,15.085000000000004,15.085000000000004,15.085000000000004,15.085000000000004,15.085000000000004,15.170500000000004,15.170500000000004,15.170500000000004,15.170500000000004,15.170500000000004,14.684500000000003,14.684500000000003,14.684500000000003,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.968500000000006,14.984200000000005,14.984200000000005,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.554200000000002,14.554200000000002,14.554200000000002,14.554200000000002,14.554200000000002,14.782200000000003,14.782200000000003,14.782200000000003,14.352200000000003,14.352200000000003,14.352200000000003,14.352200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.782200000000003,14.352200000000003,14.352200000000003,13.994600000000002,13.994600000000002,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.690200000000004,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.279100000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,14.450000000000003,
fitness,87.20481881233142,82.56986520470952,80.82688608769274,79.53365277590544,79.53365277590544,79.53365277590544,74.63806538209565,74.33407402842167,70.82049354406614,70.82049354406614,70.82049354406614,69.88812955701736,65.18859574818721,65.18859574818721,63.19202090362714,63.19202090362714,62.43445743141841,62.43445743141841,61.039216297583664,61.039216297583664,58.358364926350205,58.358364926350205,57.885154621000225,56.48974567244545,56.48974567244545,56.38826360407479,55.95306334732297,55.626349282681154,55.339978948600404,55.339978948600404,54.8852041778077,54.8852041778077,54.232550422784705,54.232550422784705,54.1194417552133,53.194859449441395,53.194859449441395,53.194859449441395,53.194859449441395,53.194859449441395,53.194859449441395,53.194859449441395,52.95938833463117,52.390417815040145,52.390417815040145,52.390417815040145,52.390417815040145,52.390417815040145,52.19087268273097,52.19087268273097,51.335959481706816,51.335959481706816,50.92101069707288,50.92101069707288,50.92101069707288,50.92101069707288,50.768444239125905,50.56577444902075,50.022127044473,49.49654371113967,49.49654371113967,49.38912704447301,49.330612254389024,49.330612254389024,49.13861225438903,49.13861225438903,49.13861225438903,49.077778921055696,49.077778921055696,49.077778921055696,48.785778921055694,48.785778921055694,48.785778921055694,48.785778921055694,48.785778921055694,48.785778921055694,48.785778921055694,48.623278921055686,48.48169330689687,48.48169330689687,48.48169330689687,48.48169330689687,48.45849993585929,48.324328173505904,48.156669841318575,48.050795456413404,47.99631830689687,47.99532781011398,47.83895317350591,47.72712817465191,47.4108039673428,47.4108039673428,47.4108039673428,47.4108039673428,47.4108039673428,47.40401730571739,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.967627384013156,46.67434386447719,46.67434386447719,46.67434386447719,46.52370255694939,46.48984386447719,46.47629971470017,46.4161330480335,46.118799714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.934299714700174,45.877091922510296,45.80731828438741,45.80731828438741,45.80731828438741,45.80731828438741,45.80731828438741,45.80731828438741,45.71281369921826,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.679166696785586,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.62749808449739,45.580989863209275,45.580989863209275,45.519331175112214,45.519331175112214,45.519331175112214,45.519331175112214,45.519331175112214,45.519331175112214,45.519331175112214,45.519331175112214,45.441386345620714,45.441386345620714,45.441386345620714,45.441386345620714,45.441386345620714,45.33437075711408,45.33437075711408,45.33437075711408,45.33437075711408,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29804442829421,45.29605301228738,45.29605301228738,45.29605301228737,45.29605301228737,45.29605301228737,45.27391346474445,45.27391346474445,45.27391346474445,45.27391346474445,45.27391346474445,45.26796009330242,45.26796009330242,45.26796009330242,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,45.01797793431866,44.981977802772796,44.981977802772796,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.967349472634304,44.79053775156402,44.79053775156402,44.79053775156402,44.79053775156402,44.79053775156402,44.775349472634296,44.775349472634296,44.775349472634296,44.68443926773995,44.68443926773995,44.68443926773995,44.68443926773995,44.58251613930097,44.58251613930097,44.58251613930097,44.58251613930097,44.58251613930097,44.58251613930097,44.37977260107327,44.37977260107327,44.375872707798926,44.375872707798926,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.259747989752555,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.21206092621496,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,44.17983341463553,

times,27.657402992248535
cloud,22
